"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"1892","ONCOR ELECTRIC DELIVERY COMPANY","SOUTHWEST POWER & LIGHT","6 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.1410","0.1160","0.1130","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","16","6","175.00","http://www.southwestpl.com/","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-6-nongreen.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE","English","3"
"1823","ONCOR ELECTRIC DELIVERY COMPANY","SOUTHWEST POWER & LIGHT","Texas Independence AutoPay E-Plan","0.1120","0.0870","0.0840","$9.95 for usage less than 1,000 kWh","False","False","0","Variable","16","1","0.00","http://www.southwestpl.com/","","http://www.southwestpl.com/Docs/swpl-tos-flex.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-flex-pr-nongreen.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","TRUE","TRUE","English","3"
"1887","ONCOR ELECTRIC DELIVERY COMPANY","SOUTHWEST POWER & LIGHT","3 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.1400","0.1150","0.1120","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","16","3","175.00","http://www.southwestpl.com/","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-3-nongreen.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE","English","3"
"1615","ONCOR ELECTRIC DELIVERY COMPANY","BOUNCE ENERGY INC","Easy Fixed 3","0.1020","0.0930","0.0890","","False","False","1","Fixed","14","3","135.00","http://www.bounceenergy.com/texas/fixed-rate-electricity-3/msid/51/pid/ef3?utm_source=BD&utm_medium=TX-PTC","*Online only! *Your choice of the best rewards programs in Texas. *Earn airline miles, cash back, bill credits, or gift cards. *Earn bill credits with our Refer-a-Friend program Monthly base charge $4.95. For new customers only.","http://www.bounceenergy.com/terms-of-service-fixed.pdf","False","","http://www.bounceenergy.com/efls/easyfixed3-032318.pdf","http://www.bounceenergy.com/texas/fixed-rate-electricity-3/msid/51/pid/ef3?utm_source=BD&utm_medium=TX-PTC","","","TRUE","FALSE","English","4"
"1732","ONCOR ELECTRIC DELIVERY COMPANY","BOUNCE ENERGY INC","Terrific 12","0.1220","0.1130","0.1090","","False","False","1","Fixed","14","12","135.00","http://www.bounceenergy.com/texas/fixed-rate-electricity-12/msid/51/pid/t12?utm_source=BD&utm_medium=TX-PTC","*Order online or call 1-866-962-6862 to sign up! *Your choice of the best rewards programs in Texas. *Earn airline miles, cash back, bill credits, or gift cards. *Named "Among the Best" in electricity companies by JD Power. Monthly base charge $4.95. For new customers only.","http://www.bounceenergy.com/terms-of-service-fixed.pdf","False","","http://www.bounceenergy.com/efls/terrific12-032318.pdf","http://www.bounceenergy.com/texas/fixed-rate-electricity-12/msid/51/pid/t12?utm_source=BD&utm_medium=TX-PTC","","(866) 962-6862","TRUE","FALSE","English","4"
"603","ONCOR ELECTRIC DELIVERY COMPANY","NEC Co-op Energy","Residential Electricity... Plain and simple.","0.1340","0.1230","0.1180","","False","False","0","Variable","7","0","0.00","www.NECCoopEnergy.com","$15 cooperative membership fee. By joining the co-op you are becoming an owner of NEC Co-op Energy. Our rate is honest and all-inclusive. We never have hidden fees or gimmicks. Being a cooperative means we do not work for profit. Instead we pass on the savings to you! Throughout the year, you may receive money back through Capital Credits or PowerPerks on your bill.","https://neccoopenergy.com/wp-content/uploads/NEC-Co-op-Energy-Residential-IOU-Variable-Product-TOS-YOUR-RIGHTS-AS-A-CUST-ENG-SPAN-rev01-20-17.pdf","False","","https://neccoopenergy.com/residential-service/residential-prices/oncor-residential-prices-fact-sheet/","https://neccoopenergy.com/join-us/","","(855) 632-7348","FALSE","FALSE","English","4"
"1529","ONCOR ELECTRIC DELIVERY COMPANY","BOUNCE ENERGY INC","Fantastic Fixed 6","0.1440","0.1350","0.1310","","False","False","1","Fixed","14","6","135.00","http://www.bounceenergy.com/texas/fixed-rate-electricity/msid/51/pid/ff6?utm_source=BD&utm_medium=TX-PTC","*Order online or call 1-866-962-6862 to sign up! *Your choice of the best rewards programs in Texas. *Earn airline miles, cash back, bill credits, or gift cards. *Named "Among the Best" in electricity companies by JD Power. Monthly base charge $4.95. For new customers only.","http://www.bounceenergy.com/terms-of-service-fixed.pdf","False","","http://www.bounceenergy.com/efls/fantasticfixed6-032318.pdf","http://www.bounceenergy.com/texas/fixed-rate-electricity/msid/51/pid/ff6?utm_source=BD&utm_medium=TX-PTC","","(866) 962-6862","TRUE","FALSE","English","4"
"1309","ONCOR ELECTRIC DELIVERY COMPANY","SOUTHWEST POWER & LIGHT","Healthy Heart Of Texas AutoPay E-Plan","0.1250","0.1000","0.0970","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","100","12","175.00","http://www.southwestpl.com/","","http://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","http://www.southwestpl.com/Docs/swpl-efl-fixed-12-green.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE","English","3"
"1304","ONCOR ELECTRIC DELIVERY COMPANY","SOUTHWEST POWER & LIGHT","Spirit Of Texas AutoPay E-Plan","0.1220","0.0970","0.0940","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","16","12","175.00","http://www.southwestpl.com/","","http://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","http://www.southwestpl.com/Docs/swpl-efl-fixed-12-nongreen.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE","English","3"
"969","ONCOR ELECTRIC DELIVERY COMPANY","YEP","6 Month Fixed Rate Autopay E-Plan","0.1420","0.1170","0.1140","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","16","6","175.00","http://www.yeptexas.com","","http://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","http://www.yeptexas.com/Docs/yep-efl-fixed-6-nongreen.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE","English","3"
"962","ONCOR ELECTRIC DELIVERY COMPANY","YEP","3 Month Fixed Rate AutoPay E-Plan","0.1410","0.1160","0.1130","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","16","3","175.00","http://www.yeptexas.com","","http://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","http://www.yeptexas.com/Docs/yep-efl-fixed-3-nongreen.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE","English","3"
"355","ONCOR ELECTRIC DELIVERY COMPANY","TEXPO ENERGY","AutoPay E-Plan","0.1360","0.1110","0.1080","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","16","12","175.00","http://www.texpoenergy.com","No Special Terms","http://www.texpoenergy.com/Docs/texpo-tos-fixed.pdf","False","","http://www.texpoenergy.com/Docs/texpo-efl-fixed-12-nongreen.pdf","https://www.texpoenergy.com/Enroll/Enroll1.aspx","","(877) 839-7657","FALSE","TRUE","English","3"
"356","ONCOR ELECTRIC DELIVERY COMPANY","TEXPO ENERGY","Clear Blue Skies AutoPay E-Plan","0.1410","0.1160","0.1130","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","100","12","175.00","http://www.texpoenergy.com","No Special Terms","http://www.texpoenergy.com/Docs/texpo-tos-fixed.pdf","False","","http://www.texpoenergy.com/Docs/texpo-efl-fixed-12-green.pdf","https://www.texpoenergy.com/Enroll/Enroll1.aspx","","(877) 839-7657","FALSE","TRUE","English","3"
"358","ONCOR ELECTRIC DELIVERY COMPANY","TXU ENERGY","TXU Energy MarketEdge","0.1120","0.1040","0.0990","","False","False","2","Indexed","6","0","0.00","http://www.txu.com/ptc/mkted","Save money when natural gas prices are low. Upgrade to another service plan at any time for FREE. Track natural gas prices and know what you're paying for electricity before you get your bill! No early cancellation fees. Sign up today!","http://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf","False","","http://www.txu.com/~/media/Files/Marketing/Residential/EFLs/ONXMKTEDNS00AE_ENG.pdf","http://www.txu.com/ptc/mkted","","(855) 847-6135","FALSE","FALSE","English","4"
"362","ONCOR ELECTRIC DELIVERY COMPANY","YEP","Autopay E-Plan","0.1230","0.0980","0.0950","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","16","12","175.00","http://www.yeptexas.com","","http://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","http://www.yeptexas.com/Docs/yep-efl-fixed-12-nongreen.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE","English","3"
"364","ONCOR ELECTRIC DELIVERY COMPANY","YEP","AutoPay E-Plan","0.1130","0.0880","0.0850","$9.95 for usage less than 1,000 kWh","False","False","0","Variable","16","1","$0.00","http://www.yeptexas.com","No Special Terms","https://www.yeptexas.com/Docs/yep-tos-flex.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-flex-pr-nongreen.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","TRUE","TRUE","English","3"
"365","ONCOR ELECTRIC DELIVERY COMPANY","YEP","Green Earth Autopay E-plan ","0.1260","0.1010","0.0980","$9.95 for usage less than 1,000 kW","False","False","1","Fixed","100","12","175.00","http://www.yeptexas.com","","http://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","http://www.yeptexas.com/Docs/yep-efl-fixed-12-green.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE","English","3"
"17481","ONCOR ELECTRIC DELIVERY COMPANY","FIRST CHOICE POWER ","Texas Choice Savings 24","0.1200","0.0980","0.0630","","False","False","1","Fixed","14","24","135.00","https://www.firstchoicepower.com/texas/electricity-plans/fcp-texas-choice-savings-24/msid/6941/pid/tcs24?utm_source=BD&utm_medium=ptc","Power to Choose customers, enjoy a stable, fixed energy bill for 24 months! Accurately calculate your electricity bill every month!","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_20180110.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFORXXX0431FBLD_ENG_20180406.PDF","https://www.firstchoicepower.com/texas/electricity-plans/fcp-texas-choice-savings-24/msid/6941/pid/tcs24?utm_source=BD&utm_medium=ptc","","(855) 998-7981","TRUE","FALSE","English","3"
"17461","ONCOR ELECTRIC DELIVERY COMPANY","GEXA ENERGY","Gexa Shopper 12","0.0540","0.1190","0.1240","","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3140|1004|22927","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=51368&rkey=8480|3140|1004|22927","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=53566&rkey=8480|3140|1004|22927","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3140|1004|22927","","(866) 329-4392","TRUE","FALSE","English","3"
"17462","ONCOR ELECTRIC DELIVERY COMPANY","GEXA ENERGY","Gexa Shopper Plus 12","0.0740","0.0540","0.1090","","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3141|1004|22928","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=51368&rkey=8480|3141|1004|22928","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=53568&rkey=8480|3141|1004|22928","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3141|1004|22928","","(866) 329-4392","TRUE","FALSE","English","3"
"17463","ONCOR ELECTRIC DELIVERY COMPANY","GEXA ENERGY","Gexa Shopper Select 12","0.0840","0.0590","0.0960","","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3142|1004|22929","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=51368&rkey=8480|3142|1004|22929","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=53570&rkey=8480|3142|1004|22929","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3142|1004|22929","","(866) 329-4392","TRUE","FALSE","English","3"
"17448","ONCOR ELECTRIC DELIVERY COMPANY","FRONTIER UTILITIES","Preferred 12","0.1520","0.1390","0.1330","","False","False","1","Fixed","15","12","100.00","https://portal.frontierutilities.com/Webenrollment/LandingPage.aspx?TDSP_Code=ONCOR_ELEC&Ref_ID=PTC&Promo_Code=PREF12%2b&Ref_code=PTC","Frontier Utilities is the winner of the 2014, 2015 & 2016 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=TOS","False","","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=PREF12%2b&tdspcode=ONCOR_ELEC","https://portal.frontierutilities.com/Webenrollment/LandingPage.aspx?TDSP_Code=ONCOR_ELEC&Ref_ID=PTC&Promo_Code=PREF12%2b&Ref_code=PTC","","(877) 261-1024","FALSE","FALSE","English","2"
"17444","ONCOR ELECTRIC DELIVERY COMPANY","FIRST CHOICE POWER ","Texas Steady Savings 15","0.0540","0.0270","0.0880","","False","False","1","Fixed","14","15","135.00","https://www.firstchoicepower.com/texas/electricity-plans/fcp-steady-savings-15/msid/6941/pid/ss15?utm_source=BD&utm_medium=ptc","Power to Choose customers, enjoy a stable, fixed energy bill for 15 months! Accurately calculate your electricity bill every month!","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_20180110.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFORXXX0428FBLD_ENG_20180327.PDF","https://www.firstchoicepower.com/texas/electricity-plans/fcp-steady-savings-15/msid/6941/pid/ss15?utm_source=BD&utm_medium=ptc","","(855) 998-7981","TRUE","FALSE","English","3"
"17445","ONCOR ELECTRIC DELIVERY COMPANY","FIRST CHOICE POWER ","Texas Steady Savings Green 15","0.0540","0.0270","0.0880","","False","False","1","Fixed","14","15","135.00","https://www.firstchoicepower.com/texas/electricity-plans/fcp-steady-savings-green-15/msid/6941/pid/ssg15?utm_source=BD&utm_medium=ptc","Power to Choose customers, enjoy a stable, fixed energy bill for 15 months! Accurately calculate your electricity bill every month!","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_20180110.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFORXXX0429FBLD_ENG_20180327.PDF","https://www.firstchoicepower.com/texas/electricity-plans/fcp-steady-savings-green-15/msid/6941/pid/ssg15?utm_source=BD&utm_medium=ptc","","(855) 998-7981","TRUE","FALSE","English","3"
"17452","ONCOR ELECTRIC DELIVERY COMPANY","FRONTIER UTILITIES","Preferred 24","0.1520","0.1390","0.1330","","False","False","1","Fixed","15","24","150.00","https://portal.frontierutilities.com/Webenrollment/LandingPage.aspx?TDSP_Code=ONCOR_ELEC&Ref_ID=PTC&Promo_Code=PREF24%2b&Ref_code=PTC","Frontier Utilities is the winner of the 2014, 2015 & 2016 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=TOS","False","","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=PREF24%2b&tdspcode=ONCOR_ELEC","https://portal.frontierutilities.com/Webenrollment/LandingPage.aspx?TDSP_Code=ONCOR_ELEC&Ref_ID=PTC&Promo_Code=PREF24%2b&Ref_code=PTC","","(877) 261-1024","FALSE","FALSE","English","2"
"17440","ONCOR ELECTRIC DELIVERY COMPANY","RELIANT","Monthly Flex Plan","0.0930","0.0890","0.0870","","False","False","0","Variable","10","1","0.00","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","Esta oferta se aplica a nuevos clientes inscriben a través de Power to Choose","http://www.reliant.com/files/0901751880c5cea6.pdf","False","","https://www.reliant.com/files/090175188164441f.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","","(855) 350-8650","TRUE","FALSE","Spanish","4"
"17435","ONCOR ELECTRIC DELIVERY COMPANY","RELIANT","Reliant Conservation 12 Plan","0.1010","0.0970","0.1050","","False","False","1","Fixed","10","12","150.00","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","Esta oferta se aplica a nuevos clientes inscriben a través de Power to Choose","http://www.reliant.com/files/0901751880c5cea6.pdf","False","","https://www.reliant.com/files/0901751881644413.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","","(855) 350-8650","TRUE","FALSE","Spanish","4"
"17430","ONCOR ELECTRIC DELIVERY COMPANY","RELIANT","Reliant Conservation 12 Plan","0.1010","0.0970","0.1050","","False","False","1","Fixed","10","12","150.00","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","This offer is for new customers only who enroll through Power to Choose.","http://www.reliant.com/files/0901751880c5cea5.pdf","False","","https://www.reliant.com/files/0901751881644414.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","","(855) 350-8650","FALSE","FALSE","English","4"
"17407","ONCOR ELECTRIC DELIVERY COMPANY","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus 36 Choice","0.0950","0.0910","0.0890","","False","False","1","Fixed","100","36","250.00","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P6_ES","¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.","https://signup.greenmountain.com/files/0901751880d225fb.pdf","False","","https://signup.greenmountain.com/files/09017518816033a1.pdf","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P6_ES","","(844) 854-2260","FALSE","FALSE","Spanish","3"
"17416","ONCOR ELECTRIC DELIVERY COMPANY","OUR ENERGY LLC","OUR FIX 12","0.0900","0.0860","0.0840","","False","False","1","Fixed","13","12","200","http://ourenergyllc.com/","","http://www.ourenergyllc.com/prodox/tos/TOS-08302017R-1.pdf","False","","http://ourenergyllc.com/prodox/EFLS/march18/oncor/ONC12OURFIX-03192018-1.pdf","https://ourenergy.myaccount.energy/sigma/myeaccount/?connectName=SigmaOur&process=enroll","","(888) 545-4687","TRUE","FALSE","English","1"
"17424","ONCOR ELECTRIC DELIVERY COMPANY","RELIANT","Monthly Flex Plan","0.0930","0.0890","0.0870","","False","False","0","Variable","10","1","0.00"," 	http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","This offer is for new customers only who enroll through Power to Choose.","https://www.reliant.com/files/0901751880c5cea5.pdf","False","","https://www.reliant.com/files/090175188164441e.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","","(855) 350-8650","TRUE","FALSE","English","4"
"17402","ONCOR ELECTRIC DELIVERY COMPANY","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus 36 Choice","0.0950","0.0910","0.0890","","False","False","1","Fixed","100","36","250.00","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P6","Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.<br />","https://signup.greenmountain.com/files/0901751880d225fb.pdf","False","","https://signup.greenmountain.com/files/09017518816033a0.pdf","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P6","","(844) 854-2260","FALSE","FALSE","English","3"
"17380","ONCOR ELECTRIC DELIVERY COMPANY","CIRRO ENERGY","Smart Lock 15","0.1220","0.1090","0.0970","Usage charge: $0 if monthly usage is 2000 kWh or more; for usage under 2000 kWh, a $9.95 per month charge is applied. ","False","False","1","Fixed","10","15","200.00","https://www.cirroenergy.com/signup/plans?tdsp_code=D0002&promo_code=WA198B&fromLP=ptc","Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC::: Easy Online Account Access ::: This offer is for new customers only","https://signup.cirroenergy.com/files/0901751880b58ee7.pdf","False","","https://signup.cirroenergy.com/files/09017518815dcd02.pdf","https://www.cirroenergy.com/signup/plans?tdsp_code=D0002&promo_code=WA198B&fromLP=ptc","","(844) 417-7180","TRUE","TRUE","English","2"
"17399","ONCOR ELECTRIC DELIVERY COMPANY","DISCOUNT POWER","Super Saver - 3","0.0970","0.0930","0.0910","","False","False","1","Fixed","19","3","100.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check.(See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20161205-174559.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=21859","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=75206&PromoCode=PTCONCSSR3&ReferralCode=&TDSP=5&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","FALSE","English","5"
"17391","ONCOR ELECTRIC DELIVERY COMPANY","FIRST CHOICE POWER ","Texas Choice Savings Green 12","0.0540","0.0270","0.0900","","False","False","1","Fixed","100","12","135.00","https://www.firstchoicepower.com/texas/electricity-plans/fcp-texas-choice-savings-green-12/msid/6941/pid/tcsg12?utm_source=BD&utm_medium=ptc","Power to Choose customers, enjoy a stable, fixed energy bill for 12 months! Accurately calculate your electricity bill every month!","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_20180110.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFORXXX0427FBLD_ENG_20180327.PDF","https://www.firstchoicepower.com/texas/electricity-plans/fcp-texas-choice-savings-green-12/msid/6941/pid/tcsg12?utm_source=BD&utm_medium=ptc","","(855) 998-7981","TRUE","FALSE","English","3"
"17374","ONCOR ELECTRIC DELIVERY COMPANY","PENNYWISE POWER ","Wise Buy 14","0.1200","0.0970","0.0950","Usage charge: $0 if monthly usage is 1000 kWh or more; for usage under 1000 kWh, a $9.95 per month charge is applied. ","False","False","1","Fixed","10","14","150.00","https://www.pennywisepower.com/resources/public/oe/zipcode.jsp?txtPromocode=WQ4133&fromLP=ptc","Electronic Billing and auto payment via bank draft, credit card, or debit card required. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4133.","https://www.pennywisepower.com/files/09017518809d06f0.pdf","False","","https://www.pennywisepower.com/files/09017518816068a7.pdf","https://www.pennywisepower.com/resources/public/oe/zipcode.jsp?txtPromocode=WQ4133&fromLP=ptc","","(855) 265-9153","TRUE","TRUE","English","2"
"17363","ONCOR ELECTRIC DELIVERY COMPANY","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free 12 Choice","0.1310","0.1270","0.1250","","False","False","1","Fixed","100","12","150.00","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PF12_ES","¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles. ","https://signup.greenmountain.com/files/0901751880d225fb.pdf","False","","https://signup.greenmountain.com/files/09017518816034a1.pdf","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PF12_ES","","(844) 854-2260","FALSE","FALSE","Spanish","3"
"17351","ONCOR ELECTRIC DELIVERY COMPANY","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus 24 Choice","0.1020","0.0980","0.0960","","False","False","1","Fixed","100","24","200.00","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PF12_ES","¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.","https://signup.greenmountain.com/files/0901751880d225fb.pdf","False","","https://signup.greenmountain.com/files/0901751881603363.pdf","https://www.greenmountainenergy.com/wp-gmec-landing/gmec-lnd-tx/ptc/?sid=A3P_PTC_ERCOT_2015APR_PF12_ES","","(844) 854-2260","TRUE","FALSE","Spanish","3"
